date,status,ahr999,btc_price,planned_invest_usdt,executed_invest_usdt,executed_btc_amount,cum_invest_usdt,cum_btc_amount,portfolio_value_usdt,pnl_usdt,pnl_ratio,benchmark_btc_amount,benchmark_value_usdt,benchmark_pnl_usdt,benchmark_pnl_ratio,alpha_usdt,alpha_ratio,run_time_utc,note
2026-02-25,failed,0.3054360553,65027.0000000000,0.1986405153,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,2026-02-25T07:59:28Z,order_amount_too_small
